Date,b&h,without_pca,with_pca,with_pca_and_dwt,with_pca_dwt_mooga
2017-01-04,135006.9162205259,107903.19401732335,159663.33817565005,110693.12305894824,118908.34591501967
2017-01-05,136202.6875335888,106980.77509586529,161077.79140199683,111673.7020637265,119961.04342311494
2017-01-06,134594.9249503048,108221.00440378768,159176.00219842352,112880.47600595473,118545.64932012658
2017-01-09,134223.136177684,108507.80255231712,158736.2209265297,113185.35726599298,118218.34500181745
2017-01-10,135006.9162205259,107903.19401732335,159663.33817565005,113732.59068561057,117409.32810155512
2017-01-11,136805.60233551037,106515.6861484686,161790.9668875383,112101.78121280327,118854.56782494734
2017-01-12,136403.65402330924,106825.74938930079,161315.510518242,111661.067678505,118505.40455374538
2017-01-13,135770.6103473279,107314.07977359377,160566.69620891003,112067.88623217087,117955.4940453297
2017-01-17,135740.45080774755,107337.34486589652,160531.02111150755,112092.5888900762,117929.29514567477
2017-01-18,136634.76471984969,106647.4704181368,161588.88659508363,112718.37599585096,118706.16511017595
2017-01-19,136865.89074915048,106469.17961926955,161153.56642805188,112414.68920718213,118906.93898582344
2017-01-20,136092.15366432854,105761.46057961267,162069.55673177593,113053.69969844073,118234.81134307441
2017-01-23,136303.17844482916,105491.70393984247,161819.7345937708,113115.91429894266,118418.12372535755
2017-01-24,138785.15369141515,103562.62006628001,164601.28138103234,115175.37430413513,120574.15864286853
2017-01-25,138775.09540063492,103570.43774559266,164448.56651654042,115068.47389899078,120565.42123657791
2017-01-26,138192.28184751346,104023.422209546,165140.23240643163,115552.64002191463,120059.14448274771
2017-01-27,139177.04371283608,104660.03086868816,163971.54614602932,114734.559639633,120914.5845077799
2017-01-30,139046.40859477565,104561.80037621666,164126.58004100373,114843.0833661151,120801.10477973714
2017-01-31,139187.086670856,104667.58262603192,163959.6274604415,114726.21655972154,120923.3085948536
2017-02-01,138292.77275875385,105236.16591617673,165020.9727646872,115469.15827269354,120146.43863035242
2017-02-02,138152.09468267352,105342.0850123695,165187.92534524947,115586.0250790871,120148.55285032676
2017-02-03,137659.71375001222,105712.80762120204,164434.77524892736,115059.18800030803,120576.75183262171
2017-02-06,138694.70573819467,104933.54322543042,165671.1275460947,115924.03052739824,119676.67125145913
2017-02-07,137197.4923569313,106060.82256112872,167295.32575289704,114672.95436542816,120978.72257718818
2017-02-08,137358.25634905143,105939.78041141958,167324.08316124202,114423.72530187412,120838.91420271793
2017-02-09,138594.23015971464,105009.19312595915,168829.37422247772,113389.7394291403,119764.04981873652
2017-02-10,139428.25565817667,104381.24007556071,169845.13290348402,112692.01381758647,119038.73970626079
2017-02-13,140573.78151561943,103518.7527081865,168278.99467408008,111733.69452050401,118042.53336720065
2017-02-14,140593.86743165922,103503.62965467015,168254.51252155297,111638.09071243928,117941.54012877934
2017-02-15,142091.09614568297,102376.33877465616,166429.58297031588,112826.55241539977,119196.99844734788
2017-02-16,142925.121644145,101748.3857242577,165413.01298045894,112050.82301029896,119896.346676603
2017-02-17,142271.96138660322,102240.16202711503,166209.1314655755,112569.92021887058,119348.65782251644
2017-02-21,143739.04589380688,101135.56727169127,164420.94383179516,113616.40366973492,120578.83957855686
2017-02-22,145768.84270533186,99607.2961314964,161946.88215393448,115219.7062095776,122280.86764425192
2017-02-23,145999.9534018723,99665.52254644083,162041.65581934332,115402.25668194225,122474.65890924985
2017-02-24,145457.34234635116,99936.3913738001,162482.29998009017,114973.65728789246,122019.66792689651
2017-02-27,146703.34378227394,99085.52268895789,161098.12328765454,115957.85297463303,123064.46679631814
2017-02-28,146050.19885749248,98546.35624771715,161823.69868074835,116358.41158499353,122516.79079907923
2017-03-01,145658.30883607158,98712.35297066592,162259.04732322175,115930.39833107946,122188.18262936636
2017-03-02,147436.8783694956,99817.93477832337,160283.24342519624,117345.64140339545,123679.55124591451
2017-03-03,148713.03934499875,100681.950380415,158865.56265279878,118361.10801619854,124749.6395347119
2017-03-06,148572.36126891844,100676.54138384538,159021.84121591525,118249.16767939534,124631.67795729825
2017-03-07,147889.07213731695,101139.1573717779,159780.90365588496,117705.4609579459,124058.72539753125
2017-03-08,147666.65962278194,101289.7401637199,159381.4740325131,117528.48290649685,123872.22774429276
2017-03-09,148576.52030572903,100673.72553791135,160363.0260727741,118252.47710751896,124635.16539867058
2017-03-10,148273.22826938875,100879.06722788492,160035.83651216968,118011.14161556726,124380.84853551365
2017-03-13,148505.7609053581,100721.63268057494,160286.6912721794,118196.17244846893,124575.8321271533
2017-03-14,149092.10596925588,100324.65197583481,160919.23667671502,118662.73885145373,125067.49501147226
2017-03-15,148819.15702001602,100509.45009711005,160624.78104956815,118445.54795604692,124838.62147621471
2017-03-16,149617.8111371741,99968.72707615476,161486.3641389926,119081.05288584782,125508.31004527141
2017-03-17,150406.3611760146,99434.84494869079,162337.04701163273,119708.51780002243,126169.52612842362
2017-03-20,151285.90962400878,98839.3530033562,163285.89840154088,120408.39195416568,126907.04632508801
2017-03-21,149466.17283204087,97552.84960633432,161322.77767946653,118960.39127728848,125381.15808123944
2017-03-22,148263.1241910711,96767.59120352236,160024.93629538536,118003.10159994096,124372.37604960916
2017-03-23,149021.34656888497,96175.93650389627,160842.90187612033,118606.43419240371,125008.161739955
2017-03-24,149658.25830259218,95760.20909794535,161529.99828923444,117980.32361675301,125542.22585907526
2017-03-27,149375.1898489609,95944.97459637588,161224.6258037509,117639.81890166656,125304.86690282024
2017-03-28,148525.96906199335,96499.28116063193,160308.49170574796,116971.51188157244,124592.77709896224
2017-03-29,148859.58875936028,96281.51966556071,160668.39855825764,116591.64721119436,124188.05708595448
2017-03-30,148697.8309498356,96387.10282722517,160493.89524039492,116348.74881193312,124323.85182293873
2017-03-31,148606.84796675568,96446.48957979972,160395.7433646793,116277.5909146605,124400.23150620525
2017-04-03,148485.5373226491,96525.67191656579,160264.8741970585,116182.71371829697,124502.07108389394
2017-04-04,148273.22826938875,96664.25107487092,160035.83651216968,116016.66655991049,124680.30329494808
2017-04-05,147990.15981575748,96849.01657330146,159730.46402668612,115795.27839189538,124917.93760962103
2017-04-06,148293.45185209776,96651.05066242175,160057.65358729058,116032.4834475545,124663.32571530035
2017-04-07,148900.03592477835,96255.11884066236,160712.0327084995,116506.89355887278,124154.10192665897
2017-04-10,148788.82935898937,96327.7060056861,160592.06375766295,116419.91877395612,124247.45918957326
2017-04-11,149880.6714341701,95615.03476789789,161769.93619090752,117273.8497354788,123330.86414007815
2017-04-12,149870.5519297787,95513.11832086812,161619.0762270836,117164.44228423713,123199.38414352828
2017-04-13,148192.3493646264,94443.8355580522,163431.14319918383,118478.59896220171,121819.92775485737
2017-04-17,147555.45305699296,94755.72257172597,162566.67967853614,117851.63381162596,122222.14789749154
2017-04-18,148970.79532514926,93852.54696091807,164125.20832401564,118981.98011722547,121057.38178965087
2017-04-19,149425.7256666228,93562.24121772095,164626.16274672776,119345.30483546456,120682.9935903448
2017-04-20,148879.8123420693,93910.60614078233,165063.5838452297,118909.3176375478,121132.25689051239
2017-04-21,150396.25709769697,94771.34948652129,163390.7741634381,120120.40824491192,119884.28776282659
2017-04-24,151690.28872174665,93860.88296895662,161963.31126297862,121153.87124427455,118819.35512280127
2017-04-25,153601.00849679456,92656.4603870198,159855.5717445892,119504.78232014811,120195.1299679239
2017-04-26,154753.50589402858,91929.98342845203,160894.35502652216,118583.23284492789,121096.49952762836
2017-04-27,155956.55453499831,92552.05344637341,162145.3851794372,117621.26204446376,122037.40527406773
2017-04-28,157877.37838836387,93691.84191967396,159983.80345144746,116085.3503640489,123539.68385199174
2017-05-01,157857.17023172858,93679.85069832423,159803.6854448918,116101.50902626116,123523.879029098
2017-05-02,155946.4504566807,94720.00063506045,157870.6615479562,117629.34137556989,122029.50286262085
2017-05-03,156694.5533301031,94276.08745141485,158627.49713974542,117031.15016744417,122614.59499319637
2017-05-04,156745.1045738388,94246.0910908324,158417.47536617453,116990.72884220027,122654.13117993127
2017-05-05,156603.57034702317,94330.0754083008,158560.93710191565,117103.90115196918,122543.43709592373
2017-05-08,157483.10336894362,93808.17351786164,157669.4260038212,117644.02275052413,123231.32089905995
2017-05-09,158655.8243488867,93112.2982282067,158684.70969355435,118520.14114799135,124148.50734640843
2017-05-10,159454.4784660448,92638.38868397864,159483.36381071244,119116.80103318338,124773.13566371886
2017-05-11,159909.42423359212,92368.43059234065,159938.30957825974,119456.68269609811,125128.9492795827
2017-05-12,157958.25729312617,93526.22420487393,157987.14263779382,117999.00155769553,123602.93933781752
2017-05-15,158686.15200991335,93094.30224257804,158715.037354581,118542.79838891397,124172.22664549932
2017-05-16,159100.6506120426,92848.34490084765,159129.53595671026,118852.46271424012,124496.40648607511
2017-05-17,160040.83895601632,93303.4995413203,160069.72430068397,119554.86023191697,125231.72888739308
2017-05-18,157847.0507273372,92025.21243141874,157875.93607200484,117915.92116613335,123515.96455290084
2017-05-19,157452.77570791697,92163.23214845291,157481.6610525846,117621.3655096015,123207.60159996906
2017-05-22,158059.35978059753,91809.19475194675,158088.24512526518,118074.5333771294,123682.01171128733
2017-05-23,157715.63600491296,92009.81174164591,157744.52134958058,117817.74363031445,123413.18494509044
2017-05-24,156573.24268599652,92676.57827019636,156602.12803066417,116964.28247376988,122519.71779683283
2017-05-25,156745.1045738388,92576.2697753468,156773.98991850644,117092.67734717735,122654.13117993127
2017-05-26,158221.11759012216,91714.78357907245,158250.0029347898,115872.90784103704,123808.52268293888
2017-05-30,156644.00208636746,92635.27900927947,156672.8874310351,114603.51223037971,122575.05880646149
2017-05-31,156511.82855914067,92712.42309131844,156540.71390380833,114506.82498089086,122471.68573652925
2017-06-01,156135.6000216523,92932.01173187587,156164.48536631995,114231.6072180589,122643.77603835905
2017-06-02,157803.160208906,93830.36622082423,157832.04555357364,115451.45669355964,121337.95312907966
2017-06-05,158006.5336952105,93615.37393481945,158035.41903987815,115186.93187107336,121372.96395969435
2017-06-06,157437.109654864,93954.36956973388,157465.99499953166,114657.667473077,120935.92546958405
2017-06-07,156837.19820983429,94311.51529381773,156866.08355450194,114221.15603253008,121275.99445532504
2017-06-08,157609.9802212666,93851.4544076343,157638.86556593425,114783.45267119873,120682.12501074185
2017-06-09,156125.4375534245,94735.24829160255,156154.32289809216,113703.26014634865,121822.97005704073
2017-06-12,155576.36947997092,95062.12539369748,155605.25482463857,113303.74368823261,122244.9192574574
2017-06-13,154783.24701686442,95534.2955760138,154812.13236153207,113768.29265533604,122854.41998299643
2017-06-14,156623.6777705207,94438.63057480987,156652.56311518833,112427.35624046394,121440.0811742528
2017-06-15,159440.21747625776,92761.85790952672,159469.10282092541,114334.35222967553,119275.61972723698
2017-06-16,159450.39545970416,92755.79864311698,159299.36547947713,114212.6164104444,119267.79812517212
2017-06-19,159318.20579664997,92834.4952129508,159431.68373169773,114004.13219805543,119369.38356662427
2017-06-20,161524.67158912955,94025.37230741137,157223.07157171576,115581.71231232828,117673.75323971876
2017-06-21,160365.51408719976,94606.70451310815,158383.35665876415,116296.00363685722,116712.82328101329
2017-06-22,159267.36242507386,95246.58082207061,159482.5765618065,117082.22895137536,115913.77907549756
2017-06-23,158138.707843046,95904.23071957516,160612.3290568519,117890.29293228246,116620.10722874518
2017-06-26,153898.6313092708,93243.08151286149,164856.530178695,120925.98975023827,113381.37740642644
2017-06-27,154010.4805206508,93082.05781208583,164811.58468506922,120893.01610173282,113185.46092939923
2017-06-28,154844.26837188698,92576.75641975105,165703.770128999,121547.55578650675,112570.66405076398
2017-06-29,155850.89575908837,91966.70888840237,166780.90060168528,122337.77786965024,111828.42323413107
2017-06-30,154762.9220804089,92626.05480456706,165616.7264318921,121483.69736508379,112630.64507113401
2017-07-03,156023.7508102723,91861.95334668293,166965.86223232956,120372.46634183542,111700.96785592347
2017-07-05,156644.00270697623,91486.0613898283,166134.51101868646,119885.55653576531,111243.62258578575
2017-07-06,155301.82768563478,92299.46123252843,167571.99613395586,118739.60736868449,112233.28082136631
2017-07-07,154651.0728690289,92693.83890835085,168268.96213890048,118242.04580657143,112713.11754411655
2017-07-10,154834.09038844056,92582.92459454399,168072.94823921932,118381.97943522665,112578.16882844143
2017-07-11,153766.4416462166,93229.95296653378,166747.0559467188,117565.66434632782,113365.40399050925
2017-07-12,153176.7081846333,93587.34980171513,166107.41313576023,117114.7591899032,113800.2463678246
2017-07-13,155200.14094248254,92361.08656422477,168302.0897165014,118661.85855534047,112308.25995688127
2017-07-14,155911.90159889226,91929.73745046674,169074.08692651778,119206.06466033857,111783.44032890601
2017-07-17,155495.02318849284,91592.66505572181,168621.9279502577,119405.63244736209,111373.38201067086
2017-07-18,156521.99102736844,90895.63710665907,169735.8084369759,118620.4216289222,110525.67640265232
2017-07-19,154773.0845486367,91926.60726824608,167838.89139049154,119957.62055137663,109181.89972362986
2017-07-20,155922.07958233872,91249.28140207543,169085.12627626758,119079.10878436321,108261.17755096783
2017-07-21,149546.70556411555,87430.91426095428,162170.20212226093,123953.66518351049,103731.23450334823
2017-07-24,149160.31455839938,87569.40741085693,161751.110710419,123510.04261026028,103895.5366928334
2017-07-25,147055.5355090721,88799.92512354729,163874.18623132122,121767.66228829771,105355.36885447771
2017-07-26,149485.69972431168,87379.17736736151,161235.9923945436,123779.40328748923,103669.85612542536
2017-07-27,149200.99546174778,87545.62412008614,160768.06270851716,123543.71911682592,103867.32124138653
2017-07-28,150258.46622052533,86927.39462006152,161907.82691155752,124419.11563017192,103133.88091939392
2017-07-31,150614.35430633952,86719.3316438219,162291.4105682522,124713.72726541305,103274.9326509996
2017-08-01,152159.90281398545,85815.75707855419,163957.2352243531,125993.16479460243,104334.86620925873
2017-08-02,152414.1041566474,85667.1432585738,164231.21877266967,126203.59800725355,104509.19689659015
2017-08-03,153075.02144148102,85280.75095489189,164943.5693092413,126750.71922261677,104962.45242753149
2017-08-04,153369.8881722727,85108.36291480843,165261.38286733197,126994.81609800948,105164.67134310359
2017-08-07,155362.83352543865,83943.22657506842,162946.00077020086,128644.61813647664,106531.42861351409
2017-08-08,155972.92295391482,83586.54977884839,162287.8400929829,129149.66298436887,106949.82651922975
2017-08-09,155972.92295391482,83586.54977884839,162287.8400929829,129020.43156652327,106949.82651922975
2017-08-10,157915.009420286,82451.1470879057,164143.49981362827,127410.84239400552,108281.7048838131
2017-08-11,156511.82855914067,83271.4892061434,165438.47857798723,126153.49857344845,107319.40672514826
2017-08-14,157528.6339297885,82677.03392622185,164381.1196857474,126972.48188755,108016.72947447388
2017-08-15,156898.20404963818,82263.91627466884,165036.69317006716,126464.70373505537,107584.3821344875
2017-08-16,152739.473807341,80083.41471766673,169361.28716716412,123115.06497958644,104732.33464341794
2017-08-17,154854.4308401147,78894.44222374211,167161.97873522335,124818.55177252092,106182.76723885129
2017-08-18,152231.07112201708,80269.91974130498,164167.61052895596,122705.57332253567,104383.67326875514
2017-08-21,150014.44286130977,81432.140200956,166396.72700079074,120920.19569620721,105799.46346032587
2017-08-22,151753.17135659512,82292.97604252191,164519.30615471414,122320.65016517245,104607.0475175475
2017-08-23,152475.1099964513,81818.75963501801,163739.78096965546,122902.13381672975,104111.943683794
2017-08-24,151651.50012866152,82265.81635313736,162692.53272200582,122238.75933177846,104676.77340829963
2017-08-25,150787.20935752342,82734.95472891077,161765.1857175648,121542.61851611469,105269.50200134669
2017-08-28,152210.73067034292,81962.26514471498,163292.56315729234,122689.19015717942,104293.25440841114
2017-08-29,153979.97760074885,81001.91515719892,161229.10140622163,124114.22562252585,105399.09940361045
2017-08-30,153304.91435348388,81368.34053849643,160362.20236187853,123570.49763737469,104937.45595728043
2017-08-31,153468.56903876172,81279.50852061216,160533.3393138957,123702.31288971909,105049.37156404143
2017-09-01,153335.59765610227,81351.68559407907,160394.288500317,123595.21142586497,104958.43879944066
2017-09-05,154266.366120779,81763.87030292918,161367.61155433208,124344.89653165519,105594.9468059268
2017-09-06,156465.4193789346,82929.71079485018,163667.20518518545,126116.11841662876,107098.7740826616
2017-09-07,160178.2550654556,80878.40327097487,167549.79114142092,122995.87266012852,109637.80471264629
2017-09-08,161579.5112415939,80135.51940327509,169015.11253183792,121865.87132742554,110596.05674749574
2017-09-11,163348.99826309228,79197.41587534064,166993.92742068114,120438.92119043901,111806.12423398734
2017-09-12,162029.5538226231,78479.11984660961,168374.9801618726,121502.94788416366,110903.81932965871
2017-09-13,163604.70285622525,79242.1784251445,169841.7577567806,122561.44717945807,111980.98836722906
2017-09-14,163717.21350148256,79108.4404597677,169958.53680200386,122645.72071724807,112057.92901276979
2017-09-15,163062.61036734097,79425.55365120983,169279.0995022674,122155.40514011867,111610.27725858541
2017-09-18,162060.2371252415,78858.72970213016,168238.69848152797,122784.922473787,110924.80217181894
2017-09-19,161456.77803112043,78565.21846958101,168697.31998709735,122205.6049669077,110512.12537885483
2017-09-20,161303.36151802857,78490.59954297991,168856.70601431731,122199.54691443998,110407.21116805368
2017-09-21,162346.62502099283,77904.7430005075,167772.84860073187,122867.05725751669,111120.64914722087
2017-09-22,162868.27237944474,77651.02346818653,168143.730590938,123261.84484980813,111477.37880966415
2017-09-25,163666.069461462,77262.98986798356,168967.13789056867,123865.62513172392,112022.95405154952
2017-09-26,164821.85921665336,76700.83531779321,170160.02984607258,124740.3376118201,112813.34334911713
2017-09-27,164985.4982949614,76621.24432639826,170328.9219298127,124864.18119443067,112925.24828301846
2017-09-28,164637.7437939733,76790.38562065316,169970.00410340377,124600.99734057003,112687.43562329606
2017-09-29,166110.60474753438,76074.01356152813,171490.1456128671,125715.67226456858,113694.65473842584
2017-10-02,167337.98367317865,75477.03937590349,172756.9248347626,126644.56409740052,114534.0004434141
2017-10-03,167808.48699161003,75248.19534942908,173242.53185894128,127000.6454025947,114855.75514463712
2017-10-04,168984.7218772337,74676.09666965101,174456.52525743036,127890.83094832937,115660.12588840508
2017-10-05,169107.4550877072,74616.40152837013,174583.19834722838,127983.71658816242,115744.05725704599
2017-10-06,169956.39620974503,74203.4924223206,175459.3914702655,128626.20315717549,116324.60746015163
2017-10-09,169680.2464861797,74337.80649020258,175174.37701821994,128417.21046755114,116135.76188070957
2017-10-10,169537.052538304,74407.45335200982,175026.58637746496,128308.83995057907,116037.8383930086
2017-10-11,168974.49931201755,74681.06873444488,174445.97453593777,127883.09441551012,115653.1351653049
2017-10-12,169066.5492198727,74636.29737848422,174540.9793532863,127952.75864538492,115716.08369178559
2017-10-13,168391.48534832883,74964.6358374063,173844.24514345362,127441.86400330214,115254.43981854114
2017-10-16,168268.7521378554,75024.33097868717,173717.57205365563,127348.97836346911,115170.50844990024
2017-10-17,168013.0475447224,75148.70091698143,173453.65904459523,127155.45873948325,114995.64431665852
2017-10-18,167123.20055485005,75581.50587314504,172535.24692761604,126482.01422769268,114387.12054829249
2017-10-19,167225.47302792134,75531.7624523905,172640.8024664572,126559.41499038674,114457.05979787337
2017-10-20,167010.68990959274,75636.22894963204,172419.1245593106,126396.86512067889,114310.17990275176
2017-10-23,167205.01229051917,75541.71417291685,172619.68491550023,126543.93011324773,114443.06767881331
2017-10-24,168544.91746839054,74890.00931986659,174002.60261367293,127557.98286459396,115359.364702202
2017-10-25,169864.34630188992,74248.26377828127,175364.38665291696,128556.5389273007,116261.65893367094
2017-10-26,169905.26777669427,74228.36033722857,175406.6217548308,128587.5086815787,116289.64317179105
2017-10-27,171521.30707116122,73442.34900723492,177074.5377970773,129810.5423110488,117394.7751017621
2017-10-30,171204.2358727915,73596.56651616961,176747.28824311792,129570.57986714646,117177.94528419994
2017-10-31,169127.9158251094,74606.44980784378,174604.3158981853,127999.20146530145,115758.04937610606
2017-11-01,169608.64170875697,74743.77921716732,175100.4736438566,128363.01930331487,116086.79480042924
2017-11-02,169199.52060253214,74849.34332201829,174678.21927254865,128053.39262953772,115807.0164563864
2017-11-03,166468.59742070845,76052.75596926162,171859.63026874032,125986.60446274895,113939.4687941081
2017-11-06,168186.92479521647,75295.5552876934,173633.1179577997,124558.37452726097,112648.74494997006
2017-11-07,168013.0475447224,75372.17629399087,173453.65904459523,124690.13559548555,112767.82042112554
2017-11-08,167440.27175321977,75624.57652118026,172862.49648157545,124141.06343038153,113160.07154682383
2017-11-09,167839.17029422842,75448.79730028832,173274.2001313908,123720.75063009262,112886.89589228095
2017-11-10,167041.37321221113,75800.3557420722,172450.79283176013,124312.88990400234,113433.24720136673
2017-11-13,167900.53689946514,75421.7554012881,173337.53667628978,124827.3027923111,112844.87051281924
2017-11-14,169168.83729991378,74862.86427151841,174646.55100009916,125769.8918058741,111976.30681445751
2017-11-15,171940.66634957207,73641.42598407171,177507.35899784957,123581.34284044958,110078.08925515845
2017-11-16,169291.57051038725,72436.74221563514,180066.49075575412,125552.70307097134,111892.25605553405
2017-11-17,171367.89055806937,71475.60510064024,177921.49864423813,124007.58163470984,110470.3403808568
2017-11-20,171613.37258598616,71370.53497195992,177667.89756092333,123824.90288825426,110302.22817496826
2017-11-21,174385.20163564442,70184.148997398,174804.39323141257,121762.20909157277,111971.65675819069
2017-11-22,176850.19765911895,69129.09233365404,177097.2781316196,119927.84921029066,110277.14180499244
2017-11-24,176031.93983969948,69479.31941589584,177739.97953042007,119254.14950802605,110802.48242835513
2017-11-27,176308.10517023463,69361.1163561337,177841.03578956117,119441.12525710432,110625.17783871194
2017-11-28,178179.8646648043,68559.97416001439,175773.09161206018,120708.3865491476,111687.33756482833
2017-11-29,180644.8606882789,67504.91749627041,173284.117028046,122377.29436270626,113231.55686358087
2017-11-30,182258.813158982,68038.93924828946,171654.46463058505,123470.00926505,114242.63214678399
2017-12-01,184900.78068827887,66983.99243578946,168986.79702804598,125258.73436270625,115897.71686358086
2017-12-04,185517.57127665778,67140.29598730315,168364.0065312198,125676.32799063594,116284.11096758477
2017-12-05,190123.00688456796,65406.621337339755,163713.77096603424,128794.40501700314,119169.22821611994
2017-12-06,188015.61943339603,64617.70594857632,165841.65829513586,127367.61351309686,117849.03607744804
2017-12-07,185908.21629618903,63894.054871305816,163818.69342471354,125940.81138907344,116528.83411211602
2017-12-08,187141.813158982,64317.65379403531,164905.89065982096,126776.00926505,117301.63214678399
2017-12-11,188591.29692363035,64815.38508675989,166183.35397769196,127757.37181387807,118209.67450518237
2017-12-12,187398.813158982,64405.90379403531,165132.39065982096,126950.00926505,117462.63214678399
2017-12-13,186936.21629618903,64247.054871305816,164724.69342471354,126636.81138907344,117172.83411211602
2017-12-14,188200.65190409918,64681.243363127105,165839.06955386393,127492.88841544063,117964.95136065118
2017-12-15,187275.45817851325,64363.54551766812,165023.67508364908,126866.4926634875,117385.35529131524
2017-12-18,187738.05504130622,64140.40470321499,165431.3723187565,127179.69053946406,117675.1533259832
2017-12-19,189948.24876689212,64828.99956634365,167379.26678897132,128676.08629141717,119059.74939531913
2017-12-20,191233.24876689212,64325.40933784328,168511.76678897132,129546.08629141717,119864.74939531913
2017-12-21,192600.4906492163,63858.5786951431,169716.74844790684,130471.76756583121,120721.27057451833
2017-12-22,193392.05504130622,63588.30719550929,170414.3723187565,131007.69053946406,121217.1533259832
2017-12-26,193443.45817851325,63541.77526333462,170459.67508364908,131042.4926634875,121249.35529131524
2017-12-27,195735.89378642343,62724.44876577601,172480.0512127995,132594.56968985472,122685.47253985041
2017-12-28,195561.13566874762,62781.908146879534,172326.03287173502,132476.25096426875,122575.99371904961
2017-12-29,195139.65190409918,62584.44443124233,171954.56955386393,132190.88841544063,122311.95136065118
2018-01-02,194882.65190409918,62604.31703164516,171728.06955386393,132016.88841544063,122150.95136065118
2018-01-03,193340.65190409918,63099.31703164516,170369.06955386393,130972.88841544063,121184.95136065118
2018-01-04,194348.0875120094,62775.91844155725,171256.94568301435,131654.96544180784,121816.06860918638
2018-01-05,195890.0875120094,62280.91844155725,172615.94568301435,132698.96544180784,122782.06860918638
2018-01-08,197935.813158982,61624.21662881313,174418.89065982096,134084.00926505,124063.63214678399
2018-01-09,197462.92625712653,61776.0188443893,174002.1245770573,133763.84459219844,123767.38782305352
2018-01-10,198552.61943339603,61426.214614652985,174962.49618960608,134501.61351309685,124450.03607744804
