Date,b&h,without_pca,with_pca,with_pca_and_dwt,with_pca_dwt_mooga
2017-02-27,151650.01060993958,138927.3470338636,88051.72006625237,146030.0036994099,167523.91058777247
2017-02-28,151487.5268910675,138778.4836267286,87957.39790743889,145873.52011786692,167344.38647888575
2017-03-01,150566.8064778595,137934.94324815803,87422.91766757073,144986.7997199177,166327.10602234278
2017-03-02,150593.8819325714,137959.7490838819,87438.63502902091,145012.87534247627,166357.0210003701
2017-03-03,149185.7310231476,136669.63741243415,88169.59534760915,146224.95058486212,164801.19104431543
2017-03-06,151406.29019673157,138704.05665529304,89392.70193670523,148253.51761068,167254.6301312295
2017-03-07,151704.1615193634,138976.95870531135,89127.26706121695,148545.2291127552,167583.74054382715
2017-03-08,151460.4411061554,138753.6683267408,88895.25693142189,148306.5487080921,167314.46008728418
2017-03-09,143850.96771748352,131782.0643838697,93276.99433005774,140854.43518270148,158906.94739197168
2017-03-10,141359.60234577942,129499.53946245245,91570.1559096781,138414.58992208136,156154.30145691306
2017-03-13,139139.04317219544,127465.12021959358,90131.87644495643,136239.95073140753,153700.86236999903
2017-03-14,139084.8819325714,127415.49908388189,90096.79564203894,136156.6959691471,153641.0210003701
2017-03-15,137920.4411061554,126348.6683267408,89342.57510676063,137297.91677908364,152354.46008728418
2017-03-16,140330.56978352356,128556.76627672248,90903.640727183,134935.84827475014,155017.34967468653
2017-03-17,140141.01060993958,128383.0970338636,90780.86126246132,135121.62746481362,154807.91058777247
2017-03-20,140195.1615193634,128432.70870531135,90654.89171428932,135038.8407855534,154867.74054382715
2017-03-21,139816.04317219544,128085.37021959358,90319.50454472985,134673.72237735026,154448.86236999903
2017-03-22,138028.76358540345,126447.91059816413,89165.16481160607,136262.20216173213,152474.142826542
2017-03-23,137162.20441181946,125653.99135530525,88605.48534535851,137097.72136491816,151516.70373962793
2017-03-24,136945.56978352356,125455.51627672248,88465.56881474938,136744.4761703381,151277.34967468653
2017-03-27,137595.48399861145,126050.95097673469,88885.32507848229,137393.43039397092,151995.42328308497
2017-03-28,137460.0860646515,125926.90286958747,88797.87641286339,137258.2324569592,151845.8255657998
2017-03-29,139030.7310231476,127365.88741243415,89812.29961537804,138826.55740813108,153581.19104431543
2017-03-30,141982.4411061554,130070.16832674081,91718.70321034874,135736.9870065045,156842.46008728418
2017-03-31,143444.76358540345,131409.91059816413,90681.37419046655,134275.20452817198,158458.142826542
2017-04-03,143092.7310231476,131601.1941006742,90908.99938120141,134627.10709317442,158069.19104431543
2017-04-04,142821.92482502747,131220.94736153848,91084.10338892236,134238.14891347167,157769.9841961709
2017-04-05,146721.4411061554,134803.66394479043,88562.66579355493,130434.67637378356,162078.46008728418
2017-04-06,147235.96771748352,135276.39001900918,88229.97151865259,129950.55015308043,162646.94739197168
2017-04-07,148671.20441181946,136595.0269818998,87301.94365610376,128600.113263432,164232.70373962793
2017-04-10,149619.01060993958,137465.83267647988,86689.08964838281,127708.30743152282,165279.91058777247
2017-04-11,151622.92482502747,139306.94736153848,85393.35338892236,125822.79287463805,167493.9841961709
2017-04-12,152299.92482502747,139928.94736153848,84955.60338892236,125185.79287463805,168241.9841961709
2017-04-13,151297.96771748352,139008.39001900918,85603.47151865259,126128.55015308043,167134.94739197168
2017-04-17,151379.20441181946,139083.0269818998,85550.94365610376,126052.113263432,167224.70373962793
2017-04-18,149943.96771748352,137764.39001900918,86478.97151865259,127402.55015308043,165638.94739197168
2017-04-19,148671.20441181946,138797.26129826027,87301.94365610376,128600.113263432,164232.70373962793
2017-04-20,143363.5268910675,133707.6514724241,90733.90205301538,133594.19093066832,158368.38647888575
2017-04-21,143526.01060993958,133859.2149413572,90628.83964838281,133441.30743152282,158547.91058777247
2017-04-24,140736.76358540345,131257.428388928,88779.088294974,136065.75404101989,155466.142826542
2017-04-25,139761.8819325714,130348.06684717994,88164.20725249354,136983.0355961957,154389.0210003701
2017-04-26,141115.8819325714,131611.06684717996,89018.20725249354,138172.19240024235,155885.0210003701
2017-04-27,140357.64523823548,130903.78993067605,88539.96933745447,137429.63563754704,155047.26465271387
2017-04-28,139328.60234577942,129943.90723261696,87890.92751311365,138300.62819313482,153910.30145691306
2017-05-01,140113.92482502747,130676.44954523904,88386.24907683436,137530.96576332525,154777.9841961709
2017-05-03,139924.36565144348,130499.63031611306,88266.68959807459,137207.77342478232,154568.54510925684
2017-05-04,137568.40854389954,128302.01301417215,86780.73142241541,134897.92626062827,151965.50830505762
2017-05-05,131042.12895710755,122214.35339960916,82664.45168303553,141168.7060326162,144754.7887616006
2017-05-08,132991.8819325714,124033.06684717994,83894.20725249354,139254.95292745263,146909.0210003701
2017-05-09,133641.8064778595,124639.31108698709,84304.13011931482,139795.77738687192,147627.10602234278
2017-05-10,131989.92482502747,123098.44954523904,83262.24907683436,138067.64565774595,145801.9841961709
2017-05-11,136024.84937031555,126862.19378504617,85807.17194365565,133703.80261891233,150260.06921814356
2017-05-12,137514.24730427552,128251.49185786111,86746.57064055506,132144.00478260862,151905.66693542872
2017-05-15,137703.8064778595,128428.31108698709,86540.05446162286,131945.48564808714,152115.10602234278
2017-05-16,140357.64523823548,130903.78993067605,84864.25524439874,129166.2069463049,155047.26465271387
2017-05-17,139897.29019673157,130474.37455592019,85154.95211329522,128613.87970639096,154538.6301312295
2017-05-18,141413.76358540345,131888.928388928,84197.35628809991,130008.2736272894,156214.142826542
2017-05-19,142226.1615193634,132646.72646174295,83684.35759272637,129130.568210816,157111.74054382715
2017-05-22,145204.96771748352,135425.33224329812,81803.35367884698,126389.36250708064,160402.94739197168
2017-05-23,145909.04317219544,136082.088003491,81358.7565490252,125741.4466898199,161180.86236999903
2017-05-24,146667.29019673157,136789.3745559202,80879.95211329522,125043.6802255865,162018.6301312295
2017-05-25,146152.76358540345,136309.428388928,81204.85628809991,124480.66469218502,161450.142826542
2017-05-26,139382.76358540345,129994.428388928,77366.25440947595,118715.66469218502,153970.142826542
2017-05-30,141251.29019673157,131737.3745559202,76251.0948989779,120306.81032206783,151749.4628172723
2017-05-31,140411.8064778595,130954.31108698709,75722.35389174524,120902.18913947353,150697.05092205442
2017-06-01,136268.56978352356,127089.53417048318,73488.5556739718,124434.95632087001,146250.8744694177
2017-06-02,136322.7310231476,127140.05532679422,73385.76178271357,124360.09174815427,146308.99579967893
2017-06-05,135293.68813069153,126180.17262873513,73941.32334429804,123421.48910990964,145204.71269573606
2017-06-06,133993.84937031555,124967.69378504617,74643.08267504755,122235.89024058591,143809.8340259973
2017-06-07,135754.04317219544,126609.588003491,75548.07793395869,123841.38458720456,145698.72737469114
2017-06-08,130175.56978352356,121406.03417048318,78578.97329392878,118753.190617478,139712.3744694177
2017-06-09,129633.96771748352,120900.83224329812,78880.57444444147,119128.94012083112,139131.17225231565
2017-06-12,130419.29019673157,121633.37455592019,79279.13839039484,118411.767856732,139973.9149128381
2017-06-13,130798.40854389954,121987.01301417215,79509.57738575617,118065.54936613141,140380.75313915647
2017-06-14,131962.84937031555,123073.19378504617,80217.35788807551,117002.1586114317,141630.3340259973
2017-06-15,127305.08606465149,118728.47070155008,77386.23587879816,121255.72163023053,136632.010478634
2017-06-16,127088.4411061554,118526.38607630593,77254.55286488215,121453.56615842877,136399.5251575891
2017-06-19,128307.04317219544,119663.088003491,77995.25412068049,120340.7142716795,137707.22737469114
2017-06-20,127061.36565144348,118501.13031611306,77238.0956276385,121478.29200758038,136370.4700352136
2017-06-21,124651.24730427552,116252.99185786111,75773.15663227717,119054.50741695463,133784.13180889524
2017-06-22,121401.64523823548,113221.78993067605,73797.95537647883,115950.10544323026,130296.92959179317
2017-06-23,122484.84937031555,114232.19378504617,74456.35788807551,114798.46251351987,131459.3340259973
2017-06-26,123351.40854389954,115040.51301417215,74983.07738575617,115495.3038164984,132389.25313915647
2017-06-27,124136.73102314759,115773.05532679422,75460.41889271418,116230.74613827575,133231.99579967893
2017-06-28,126357.29019673157,117844.37455592019,76810.13839039484,114033.27036816465,135614.9149128381
2017-06-29,128144.56978352356,119511.53417048318,77896.49813923518,112358.19075543272,137532.8744694177
2017-06-30,128442.4411061554,119789.38607630593,77637.25653773372,112079.01888806211,137852.5251575891
2017-07-03,129796.4411061554,118405.50832093484,76813.25653773372,110810.01888806211,139305.5251575891
2017-07-05,129661.04317219544,118163.84364838846,76895.6552804095,110936.91695172178,139160.22737469114
2017-07-06,129444.40854389954,117966.40854401834,77027.49201136653,111139.95191723692,138927.75313915647
2017-07-07,130310.96771748352,118756.16779084451,76500.13251429622,110327.79269177305,139857.67225231565
2017-07-10,126519.76358540345,122095.33985825785,78807.33502894465,113880.99656445372,135789.26781811155
2017-07-11,126980.12895710755,122417.25522993907,79015.08202292507,114181.21254685271,136283.29358257688
2017-07-12,128713.24730427552,124088.29363631114,80093.48099448268,115739.61106064665,138143.13180889524
2017-07-13,129309.01060993958,124662.716823567,80464.18305136745,116275.31403305876,138782.45535625852
2017-07-14,131150.4411061554,122761.14136956079,79236.49158909862,117931.10548737395,140758.5251575891
2017-07-17,132477.36565144348,121480.76698372705,79958.03605470531,119124.2595744406,142182.4700352136
2017-07-18,131150.4411061554,120143.72710982952,79157.37331209057,120199.64108691466,140758.5251575891
2017-07-19,132287.8064778595,118980.6353289915,78391.03494984691,119175.67625079406,141979.05092205442
2017-07-20,134616.68813069153,120954.18909360562,79691.32540799589,121152.47465784897,144478.21269573606
2017-07-21,133533.48399861145,119980.98538114224,79050.122962012,122007.21037913192,143315.80826153196
2017-07-24,130175.56978352356,116964.07057859097,77062.40638638944,125032.80516672958,139712.3744694177
2017-07-25,131637.8819325714,118277.88352491053,77928.02173902004,126310.85775111831,141281.60604442988
2017-07-26,135970.68813069153,122170.68909360562,80492.82540799589,130467.66369746842,145931.21269573606
2017-07-27,138055.84937031555,120172.68077663478,81727.13614179105,132468.12488673843,148168.8340259973
2017-07-28,139464.01060993958,118905.95966152247,82560.69687558622,133819.08607600845,146507.88096081174
2017-07-31,142253.24730427552,116396.88263515529,84211.78491879911,131006.13375669159,149288.8029068033
2017-08-01,142605.29019673157,116568.42571894893,83918.83860373945,131199.13909622637,149658.2659423868
2017-08-02,142551.12895710755,116524.14470546016,83950.93933845015,131149.31795593706,149601.42464142243
2017-08-03,141819.96771748352,115926.36369197139,84384.29007316084,131691.43987493578,148834.08334045808
2017-08-04,140872.1615193634,115151.45862452754,84946.0437467143,132564.34558324877,147839.3768356363
2017-08-07,141982.4411061554,116059.19828669795,85529.92519058104,131541.80596380297,149004.59640198151
2017-08-08,141847.04317219544,115948.4999758459,85448.37643493529,131285.1433603179,148862.49857025544
2017-08-09,141224.20441181946,116342.12704380855,85073.24718154783,130708.76450747365,148208.8398712198
2017-08-10,142740.68813069153,115101.16400059566,85986.60942138548,132112.12794894094,149800.36377411286
2017-08-11,140574.29019673157,116873.96230992183,84681.81066573973,130107.3298608672,147526.7659423868
2017-08-14,141115.8819325714,117207.0323430868,85008.00568832272,129475.32041389914,148095.15726929106
2017-08-15,137405.92482502747,120173.62284219415,87160.1346465823,132912.647733998,144201.62030487458
2017-08-16,137595.48399861145,120219.21494123134,87193.2014436862,132963.07652655095,144400.559437565
2017-08-17,136160.24730427552,118965.23782941494,86283.72353841276,134218.5773303077,142894.3029068033
2017-08-18,138218.32275898746,120763.39385816251,87587.88065816375,136111.42276261593,145054.21813660066
2017-08-21,142794.84937031555,116640.62903980314,90487.92484761686,140618.65927384637,149857.20507507722
2017-08-22,139924.36565144348,114181.51480213225,88668.96249104947,137791.63561127923,146844.68117218415
2017-08-23,140493.04317219544,114645.61277881682,88219.43218418761,137093.26751522897,147441.49857025544
2017-08-24,142388.64523823548,116192.61446491301,87016.83087345763,138804.33273220898,149430.90073852937
2017-08-25,140953.40854389954,115021.31716266692,86053.84468178437,137405.13595486523,147924.64420776765
2017-08-28,141955.36565144348,115839.01480213225,85355.37024799989,138381.933135041,148976.18117218415
2017-08-29,140547.20441181946,116873.32489504301,86215.97100559877,137009.1319265449,147498.3398712198
2017-08-30,140845.0860646515,117004.07376970733,86033.91999546693,137299.53353787304,147810.96160583894
2017-08-31,137757.96771748352,119454.24839519562,87920.6189853351,134289.93514920116,144571.08334045808
2017-09-01,141874.12895710755,122900.85190767732,85405.01822773622,130138.15095771862,148890.92464142243
2017-09-05,141711.64523823548,122760.0886859366,85222.06135027956,129859.22038655927,148720.40073852937
2017-09-06,144582.12895710755,125246.85190767732,86947.74358599733,132490.1437950676,151732.92464142243
2017-09-07,146802.68813069153,123196.15638172213,88282.70308917116,130320.66863047103,154063.36377411286
2017-09-08,147588.01060993958,123731.42445823735,87721.655595618,130887.06242773515,154887.54637604157
2017-09-11,145665.32275898746,122119.71787712164,88878.96032126497,132462.9154333046,152869.71813660066
2017-09-12,145827.8064778595,122255.92099449223,88889.2255892093,132478.2200146034,153040.24203949372
2017-09-13,146992.24730427552,123232.02168724126,88089.92140480682,133536.02076533582,154262.3029068033
2017-09-14,149402.36565144348,121086.64163291997,89444.63874468493,135725.41926387098,156791.68117218415
2017-09-15,150241.84937031555,121645.25392350837,88851.98183608126,136488.02264216688,157672.70507507722
2017-09-18,150648.04317219544,121974.04890641852,89003.22617201877,136857.0170116737,158098.99857025544
2017-09-19,150268.92482502747,121667.17024430915,88779.22714858127,136512.61851313856,157701.12030487458
2017-09-20,149348.20441181946,120921.8899098365,88235.22690444064,135676.21813777235,156734.8398712198
2017-09-21,152462.40854389954,123442.69325456306,90075.22934584689,138505.22189143446,160003.14420776765
2017-09-22,152841.5268910675,123749.57191667243,89760.970031554,138849.6203899696,160401.0224731485
2017-09-25,154005.96771748352,124692.13258561774,90354.5732459934,139907.42114070203,161623.08334045808
2017-09-26,159855.24730427552,129426.85225114509,86829.76608763769,145221.02076533582,167761.8029068033
2017-09-27,158284.60234577942,128155.4882374732,85891.0430171459,143794.2162609413,166113.43770294584
2017-09-28,156822.29019673157,126971.81459245368,85097.78727602653,142465.8233928993,164578.7659423868
2017-09-29,155495.36565144348,125897.73091325446,84377.9748103588,141260.41926387098,163186.18117218415
2017-10-02,155847.40854389954,126182.69325456306,84568.94637942009,141580.22189143446,163555.64420776765
2017-10-03,155630.76358540345,126007.32924089118,84451.42368960075,141383.41738703992,163328.27900391023
2017-10-04,151677.0860646515,122807.01124772712,86514.55868420677,137791.8196392372,159178.96160583894
2017-10-05,151135.48399861145,122368.60957536384,86808.7598064907,137299.81776240614,158610.559437565
2017-10-06,154385.0860646515,124999.01124772712,88586.84779328424,140251.8196392372,162020.96160583894
2017-10-09,150648.04317219544,121974.04890641852,90644.11445420342,143510.371270005,158098.99857025544
2017-10-10,151108.40854389954,122346.69325456306,90379.7613696392,143805.13364460447,158582.14420776765
2017-10-11,153328.96771748352,124144.13258561774,91616.25265438348,141545.59622959592,160912.58334045808
2017-10-12,154222.60234577942,124867.4882374732,92150.18944484978,142228.24610491635,161850.43770294584
2017-10-13,152354.0860646515,123355.01124772712,91033.77166683465,140505.31953402402,159889.46160583894
2017-10-16,154845.4411061554,125371.64723405524,92522.32870418817,142802.55496188047,162504.09640198151
2017-10-17,156605.64523823548,126796.4505787818,93574.03117306024,144425.6087720001,164351.40073852937
2017-10-18,156768.12895710755,126537.83266507789,93671.1133950451,144575.43220110776,164521.92464142243
2017-10-19,157499.29019673157,127001.103742501,94107.97413570673,143755.7310540283,165289.2659423868
2017-10-20,155007.92482502747,124991.81941022561,95503.31249475366,146055.73601313474,162674.62030487458
2017-10-23,156416.0860646515,126127.50040998147,94661.43175363427,147235.3379111412,164152.46160583894
2017-10-24,155387.04317219544,125297.5780772178,95276.65348291284,146266.71518851546,163072.49857025544
2017-10-25,157986.7310231476,127394.2244090049,93722.40878915673,143670.37955255967,165800.82680969636
2017-10-26,158284.60234577942,127026.26202970195,93544.32397699244,143389.6677300499,165321.93707085057
2017-10-27,160613.48399861145,125146.30069547342,94826.01939514051,141194.9461724327,167587.14735958504
2017-10-30,163700.60234577942,127424.4150104606,96648.87841918835,138285.6677300499,170808.78563473152
2017-10-31,164946.29019673157,128394.1011219108,97384.42305496107,139198.66895779117,172108.75382778572
2017-11-01,166219.04317219544,129384.85565377116,98135.94890716442,137984.50658676607,173436.96649715828
2017-11-02,166002.40854389954,129216.21983528971,98165.75373504528,138167.4620501755,173210.8921029322
2017-11-03,164188.04317219544,127803.85565377116,96995.68655975231,139699.75658676607,171317.46649715828
2017-11-06,168114.64523823548,130860.45726204752,99315.68778045544,136383.60484192354,175415.16865322518
2017-11-07,174072.23697407532,135498.05082894204,102835.68289764294,131352.21182129366,181632.3600289576
2017-11-08,172501.60234577942,134275.4150104606,101907.68607147106,130037.26080675966,183090.83886870983
2017-11-09,171960.01060993958,133853.82144356606,101587.69095428356,130315.73590482408,183656.4302383387
2017-11-10,173151.5268910675,134781.3385486686,102291.68875701794,129416.81871045762,182412.1141220057
2017-11-13,172041.24730427552,133917.05887032388,101635.68900115856,130254.44839872056,181061.41405601145
2017-11-14,171066.36565144348,133158.1775837028,101059.68802459606,130989.9296456688,180035.4123165095
2017-11-15,168493.76358540345,131155.57597542644,102479.52008630642,132930.7812043541,177327.91014213205
2017-11-16,167573.04317219544,130438.85565377116,103023.86033059964,132072.4647406853,176358.90970725656
2017-11-17,166191.96771748352,129363.77919197916,103840.3676433743,133029.66683776173,174905.41449088693
2017-11-20,169874.84937031555,132230.66047860027,106035.07027383696,130124.70553405078,178781.4162303889
2017-11-21,168520.84937031555,131176.66047860027,106774.94803177152,128958.7496915215,177356.4162303889
2017-11-22,169468.64523823548,131914.45726204754,107268.2003343228,129683.94652990041,178353.911881634
2017-11-24,171499.64523823548,133495.4572620475,105873.83021484649,127998.67635053335,180491.411881634
2017-11-27,172961.96771748352,134633.77919197915,104947.18864380156,126878.71445172964,182030.41449088693
2017-11-28,172907.8064778595,134591.61822701333,104809.5736316098,126712.33530231558,181973.41318626047
2017-11-29,172284.96771748352,134106.77919197915,104432.14438279999,126256.0162105187,181317.91449088693
2017-11-30,170930.96771748352,133052.77919197918,103611.64438279999,125264.0162105187,179892.91449088693
2017-12-01,172176.64523823548,134022.4572620475,104366.50288041962,126176.65439411245,181203.911881634
2017-12-04,171960.01060993958,133853.82144356606,104393.49411179626,126017.93832965933,180975.91753501535
2017-12-05,169143.68813069153,135914.2594717872,102581.56202574432,123954.57651325308,178011.91492576242
2017-12-06,170253.96771748352,136669.8328384025,101804.85447534455,124768.0162105187,179180.41449088693
2017-12-07,165812.84937031555,133104.4741653068,104501.01347192658,121514.2574214562,174506.4162303889
2017-12-08,168466.68813069153,135234.99317012858,102889.89422449005,119446.39540815054,177299.41492576242
2017-12-11,171716.29019673157,132488.44430831217,104769.54108360565,121628.6972700051,180719.41710013986
2017-12-12,175209.61267597962,129681.40231612467,106900.62259605683,124102.91902598654,184395.9197093928
2017-12-13,171553.8064778595,126849.18834902265,109026.5291177243,126570.7186158303,188062.91566242624
2017-12-14,169116.60234577942,125047.38529421306,110515.13164152803,124647.88892987143,190630.62001575876
2017-12-15,171472.56978352356,126789.1307928703,111942.90257991306,126384.41441204918,193092.8788342746
2017-12-18,171255.92482502747,126628.96712709882,111801.45934260837,126224.73075726403,192848.95325138886
2017-12-19,171743.36565144348,126989.32773806073,111371.1849335622,125738.75660843743,193397.7741818698
2017-12-20,172799.48399861145,127770.1065161369,111944.0227232732,124959.53782791985,194586.8823209079
2017-12-21,174857.55945332337,129291.62315584638,113277.05977924244,126321.30174633111,192071.8260475963
2017-12-22,175778.29019673157,128480.8769702995,113873.4267378606,125529.16550316705,192890.44552562365
2017-12-26,176726.0860646515,129044.51665062027,113144.8650146245,126079.97575222103,193930.64099071154
2017-12-27,181519.23697407532,132543.80001396255,116097.48620041553,122530.60874453059,199191.0710139049
2017-12-28,179948.61267597962,131397.15147728042,116986.98347191515,123652.31753054133,197467.32824657092
2017-12-29,180706.84937031555,131950.70906395034,116501.46558861437,123110.79989138118,198299.48461864123
2018-01-02,180381.8819325714,131713.46363395767,116175.8211164464,123342.88520327082,197942.83645579944
2018-01-03,180300.64523823548,131654.15604728775,116123.50324535265,123400.90284243098,197853.68008372912
2018-01-04,183739.7961476593,134164.93941063003,113789.85788709155,120944.72933474055,201628.11010692248
2018-01-05,184362.64523823548,134619.65604728775,114061.48151608938,121233.54227996152,202311.68008372912
2018-01-08,183144.05350239563,133730.01208061294,114701.9730088033,121914.13610227291,200974.28915355334
2018-01-09,183577.32275898743,134046.3242372902,114858.45800356954,121629.02317197506,201449.79736278186
2018-01-10,186393.64523823548,131854.02580787733,116620.21955447286,123371.24305478757,204540.68008372912
