Date,b&h,without_pca,with_pca,with_pca_and_dwt
2015-05-18,104340.31540246583,97433.65353625489,95485.42164221192,96678.37314270019
2015-05-19,104657.34396691895,97123.09494250489,95174.86304846192,96374.28451965332
2015-05-20,104590.22018762208,97188.84884875489,95240.61695471192,96438.66855285644
2015-05-21,104493.20114465333,97283.88791125489,95335.65601721192,96531.72763488769
2015-05-22,104736.72970910645,97045.32931750489,95097.09742346192,96298.13901184082
2015-05-26,104503.48923059083,97273.80978625489,95325.57789221192,96521.85947082519
2015-05-27,103432.34396691895,98323.09494250489,96374.86304846192,97549.28451965332
2015-05-28,104377.06540246583,97397.65353625489,95449.42164221192,96643.12314270019
2015-05-29,104245.25827355958,97526.77072375489,95578.53882971192,96769.55038879394
2015-06-01,103588.6510958252,98169.97775500489,96221.74586096192,97399.35727355957
2015-06-02,103801.31540246583,97961.65353625489,96013.42164221192,97195.37314270019
2015-06-03,103696.95114465333,98063.88791125489,96115.65601721192,97295.47763488769
2015-06-04,103915.97970910645,97849.32931750489,95901.09742346192,97085.38901184082
2015-06-05,103022.7106661377,98724.36838000489,96776.13648596192,97942.19809387207
2015-06-08,102875.22018762208,98868.84884875489,96920.61695471192,98083.66855285644
2015-06-09,102211.26779504395,99519.25119250489,96201.04452502444,98720.52084777832
2015-06-10,102253.89157434083,99477.49728625489,96241.05868518069,98679.63681457519
2015-06-11,103481.34396691895,98275.09494250489,94993.06954357913,99759.2220640869
2015-06-12,103660.69162316895,98099.40744250489,94824.70235607913,99488.25032263182
2015-06-15,102937.94162316895,98807.40744250489,95503.20235607913,100181.50032263182
2015-06-16,102463.6130098877,99272.05588000489,95948.49044201663,100636.46858435057
2015-06-17,103044.75827355958,98702.77072375489,95402.92550061038,100079.04353552245
2015-06-18,103248.10348840333,98503.57541125489,95212.02999279788,99883.9981253662
2015-06-19,104267.30588098145,97505.17306750489,94255.22774670413,100762.879743042
2015-06-22,103716.05588098145,98045.17306750489,94772.72774670413,101191.93146350098
2015-06-23,104346.20114465333,97427.88791125489,94181.16280529788,100587.50641467285
2015-06-24,104412.34396691895,97363.09494250489,94119.06954357913,100524.06329943848
2015-06-25,103646.97018762208,98112.84884875489,94837.58370373538,101258.1973326416
2015-06-26,103339.73923059083,98413.80978625489,95126.00460217288,101552.88825061035
2015-06-29,103299.55588098145,98453.17306750489,95163.72774670413,101591.43146350098
2015-06-30,101150.9010958252,100557.97775500489,97180.83223889163,103652.38605334473
2015-07-01,101418.94162316895,100295.40744250489,96929.20235607913,103395.28595568848
2015-07-02,102120.12253137208,99608.53634875489,96270.95089123538,102722.7246763916
2015-07-06,102088.76779504395,99639.25119250489,96300.38594982913,102752.79962756348
2015-07-07,101695.7868380127,100024.21213000489,96669.30684826663,103129.74054553223
2015-07-08,102312.2106661377,99420.36838000489,96090.62325451663,102538.47687365723
2015-07-09,100613.868991333,101084.0500206299,97684.98482678227,104167.49848010256
2015-07-10,100840.73923059083,101210.6329372559,97472.00460217288,103949.88825061035
2015-07-13,102080.93210168458,99869.92587329107,96307.74190686038,102760.3154967041
2015-07-14,103206.95114465333,98743.90683032232,95250.66280529788,101680.25641467285
2015-07-15,103665.09396691895,98285.76400805669,94820.56954357913,101240.81329943848
2015-07-16,103589.14157434083,98361.71640063482,94891.87178967288,101313.66559436035
2015-07-17,104416.75827355958,97534.09970141607,94114.92550061038,100519.8291685791
2015-07-20,104531.9010958252,97418.95687915044,94006.83223889163,100409.38605334473
2015-07-21,104612.26779504395,97338.59017993169,93931.38594982913,100332.29962756348
2015-07-22,104167.83444543458,97783.02352954107,94348.60909436038,100758.5928404541
2015-07-23,103919.89157434083,98030.96640063482,94581.37178967288,100996.41559436035
2015-07-24,103331.89157434083,98618.96640063482,95133.37178967288,101560.41559436035
2015-07-27,102229.39157434083,99721.46640063482,96168.37178967288,102617.91559436035
2015-07-28,101640.9010958252,100309.95687915044,96720.83223889163,103182.38605334473
2015-07-29,102895.79635949708,99055.06161547857,95542.76729748538,101978.7110045166
2015-07-30,103646.47970910645,98304.37826586919,94838.04415295413,101258.66779162598
2015-07-31,103649.41061730958,98301.44735766607,94835.29268811038,101255.8565123291
2015-08-03,103414.7106661377,98536.14730883794,95055.62325451663,101480.97687365723
2015-08-04,103130.50827355958,98820.34970141607,95322.42550061038,101753.5791685791
2015-08-05,102899.22970910645,99051.62826586919,95539.54415295413,101975.41779162598
2015-08-06,103218.7106661377,98732.14730883794,95239.62325451663,101668.97687365723
2015-08-07,102420.98923059083,99529.86874438482,95988.50460217288,102434.13825061035
2015-08-10,102127.47970910645,99823.37826586919,96264.04415295413,102715.66779162598
2015-08-11,103431.3630098877,98519.49496508794,95039.99044201663,101465.00421740723
2015-08-12,102445.97970910645,99504.87826586919,95965.04415295413,102410.16779162598
2015-08-13,102542.9987520752,99407.85922290044,95873.96505139163,102317.10870959473
2015-08-14,102412.6510958252,99538.20687915044,95996.33223889163,102442.13605334473
2015-08-17,102812.00827355958,99138.84970141607,95621.42550061038,102059.0791685791
2015-08-18,103346.10348840333,98604.75448657232,95120.02999279788,101546.78375842285
2015-08-19,103075.62253137208,98875.23544360357,95373.95089123538,101806.2246763916
2015-08-20,102227.44162316895,99723.41635180669,96170.20235607913,102619.78595568848
2015-08-21,100077.31540246583,101873.54257250982,98188.68819592288,104682.15192248535
2015-08-24,96900.1570772705,105050.70089770513,101171.32662365727,107729.63031604006
2015-08-25,93093.83444543458,100829.2008802491,97109.12849365242,111380.5928404541
2015-08-26,91839.43564172364,102085.6594583741,98318.17354052741,112583.79169299317
2015-08-27,95411.5368380127,98221.95816442878,94600.27229541022,109157.49054553223
2015-08-28,97721.88803430177,95723.00687048347,92195.62105029303,106941.43939807129
2015-08-31,97781.17612023927,95658.87894079597,92133.91304248053,106884.57123400879
2015-09-01,96963.368991333,96543.44583532723,92985.1000541993,107668.99848010256
2015-09-02,94105.195163208,99634.93997595223,90150.8939197999,110410.51215197756
2015-09-03,95820.68564172364,97779.4094583741,88415.47251196297,108765.04169299317
2015-09-04,95931.91659875489,97659.09842321785,88429.9246915284,108658.35077502442
2015-09-08,94466.3249239502,99244.33023474128,89688.07537939462,110064.12238146973
2015-09-09,96827.63803430177,96690.25687048347,87519.52252294931,107799.18939807129
2015-09-10,95486.50827355958,98140.86661169441,88751.17230322275,109085.5791685791
2015-09-11,95988.75827355958,97597.61661169441,88289.92230322275,108603.8291685791
2015-09-14,96417.9987520752,97133.33609411628,87895.72186376962,108192.10870959473
2015-09-15,96025.01779504395,97558.39712927253,87456.55480224619,108569.04962756348
2015-09-16,97252.95468469239,96230.22049353035,88559.19200927744,107391.23261096192
2015-09-17,98096.73923059083,95317.55557653816,87714.47196875009,106581.88825061035
2015-09-18,97846.34396691895,95588.39126989753,87939.31669531259,106822.06329943848
2015-09-21,96270.01779504395,97293.39712927253,89354.79325781259,108334.04962756348
2015-09-22,96708.0749239502,96819.58023474128,88961.43583593759,107913.87238146973
2015-09-23,95520.80588098145,98103.76919958503,90027.55497656259,109052.68146350098
2015-09-24,95325.7868380127,97807.63317663582,90202.67411718759,109239.74054553223
2015-09-25,95006.30588098145,98036.69615271004,90489.55497656259,109546.18146350098
2015-09-28,94962.20468469239,98081.69737341316,90529.15605078134,109588.48261096192
2015-09-29,92533.27731652833,100560.19468786629,92710.23368750009,111918.27008654785
2015-09-30,92646.95468469239,100444.19737341316,92608.15605078134,111809.23261096192
2015-10-01,94408.01779504395,98647.19419958504,91026.79325781259,110120.04962756348
2015-10-02,94593.72372766114,98457.69834997566,90860.03691015634,109941.92352893067
2015-10-05,95943.18564172364,97080.69639685066,89648.27519140634,108647.54169299317
2015-10-06,97691.9987520752,95296.19322302254,88077.91239843759,106970.10870959473
2015-10-07,97342.62851281739,95652.69346716316,88391.63261328134,107305.21893908692
2015-10-08,98122.21420617677,94857.19786169441,87691.59648046884,106557.45306994629
2015-10-09,98984.618991333,93977.19297888193,86917.19218359386,105730.24848010256
2015-10-12,99056.1570772705,93904.19493200693,86852.95390234386,105661.63031604006
2015-10-13,99182.08444543458,93775.69761755379,86739.87626562509,105540.8428404541
2015-10-14,98507.35348840333,94464.19859411629,87345.75712500009,106188.03375842285
2015-10-15,98044.30588098145,94936.69615271004,87761.55497656259,106632.18146350098
2015-10-16,99495.68564172364,93455.69639685066,86458.27519140634,105240.04169299317
2015-10-19,99948.93564172364,92993.19639685066,86051.27519140634,104805.29169299317
2015-10-20,99975.88803430177,92965.69395544441,86027.07304296884,104779.43939807129
2015-10-21,99834.27731652833,93110.19468786629,86154.23368750009,104915.27008654785
2015-10-22,99254.60348840333,93701.69859411629,86674.75712500009,105471.28375842285
2015-10-23,100899.5368380127,92023.19517614754,85197.67411718759,103893.49054553223
2015-10-26,102008.89157434083,90891.20054724129,84201.51884375009,102829.41559436035
2015-10-27,101814.3630098877,91089.69908239754,84376.19755468759,103016.00421740723
2015-10-28,101555.1510958252,91354.20103552254,84608.95927343759,103264.63605334473
2015-10-29,102753.70114465333,90131.19078161629,83532.71025000009,102115.00641467285
2015-10-30,102707.63205285645,90178.20005896004,83574.07841406259,102159.19513537598
2015-11-02,102215.19162316895,90680.69029333504,84016.26982031259,102631.53595568848
2015-11-03,103424.9987520752,89446.19322302254,82929.91239843759,101471.10870959473
2015-11-04,103706.25827355958,89159.19371130379,82677.35282812509,101201.3291685791
2015-11-05,103339.73923059083,89533.19273474129,83006.47196875009,101552.88825061035
2015-11-06,103223.1130098877,89652.19908239754,83111.19755468759,101664.75421740723
2015-11-09,103187.34396691895,89688.69810583504,83143.31669531259,101699.06329943848
2015-11-10,102176.97018762208,90719.69175817879,84050.59110937509,102668.1973326416
2015-11-11,102330.8249239502,90562.69712927254,83912.43583593759,102520.62238146973
2015-11-12,102001.54635949708,90898.69566442879,84208.11454687509,102836.4610045166
2015-11-13,100579.0749239502,92350.19712927254,85485.43583593759,104200.87238146973
2015-11-16,99455.50827355958,91226.28155676277,86494.35282812509,105278.5791685791
2015-11-17,100932.85348840333,92583.02716223152,85167.75712500009,103861.53375842285
2015-11-18,100798.10348840333,92614.38361486823,85288.75712500009,103990.78375842285
2015-11-19,102421.97018762208,91123.07746252448,83830.59110937509,102433.1973326416
2015-11-20,102307.30588098145,91228.3814176026,83933.55497656259,102543.18146350098
2015-11-23,102695.87253137208,90871.53449377448,83584.63798437509,102170.4746763916
2015-11-24,102569.4606661377,90987.62702307136,83698.15067968759,102291.72687365723
2015-11-25,102694.4010958252,90872.88581213386,83716.67926367198,102171.88605334473
2015-11-27,102681.18210168458,90885.02570471198,83643.90468359385,102184.5654967041
2015-11-30,102741.94162316895,90829.2261441651,83594.30507421885,102126.28595568848
2015-12-01,102266.63205285645,91265.7349332276,83982.31288671885,102582.19513537598
2015-12-02,103355.41061730958,90265.83625158698,83093.51405859385,101537.8565123291
2015-12-03,102222.5368380127,91306.23053869636,84018.30898046885,102624.49054553223
2015-12-04,100757.93210168458,92651.27570471198,85213.90468359385,104029.3154967041
2015-12-07,102819.35348840333,90758.13361486823,83531.11171484385,102052.03375842285
2015-12-08,102102.97970910645,91416.0279019776,84115.90663671885,102739.16779162598
2015-12-09,101442.4606661377,92022.62702307136,84655.10585546885,103372.72687365723
2015-12-10,100659.92612023927,92741.28119787604,85293.90956640635,104123.32123400879
2015-12-11,100885.81540246583,92533.83185705573,85109.51015234385,104251.43950183108
2015-12-14,98932.67612023927,94327.53119787604,86703.90956640635,106141.82727038575
2015-12-15,99401.60348840333,93896.88361486823,86321.11171484385,105663.32995593263
2015-12-16,100453.63803430177,92930.72944006354,85462.30800390635,104589.82531726075
2015-12-17,101906.97970910645,91596.0279019776,84275.90663671885,103106.82360827638
2015-12-18,100379.1570772705,92999.13031896981,85523.10878515635,104665.82629382327
2015-12-21,98598.4987520752,94634.42878088386,86976.70741796885,106482.82458483888
2015-12-22,99362.89755578614,93932.42987951667,86352.70839453135,105702.825805542
2015-12-23,100236.0749239502,93130.53229650886,85639.91054296885,104811.82849108888
2015-12-24,101476.75827355958,91991.12922033698,84627.10780859385,103545.82507312013
2015-12-28,101315.05588098145,92139.6314176026,84759.10976171885,103710.82751452638
2015-12-29,101095.04635949708,92341.68097814948,84938.70937109385,103935.32702624513
2015-12-30,102166.19162316895,91357.9761441651,84064.30507421885,102842.32165515138
2015-12-31,101431.19162316895,92032.9761441651,84664.30507421885,103592.32165515138
2016-01-04,100479.60348840333,92906.88361486823,85441.11171484385,104563.32995593263
2016-01-05,98946.88803430177,94314.47944006354,86692.30800390635,106127.32531726075
2016-01-06,99145.33444543458,94132.23273596198,86530.31093359385,105924.82897937013
2016-01-07,97849.2868380127,95322.48053869636,87588.30898046885,107247.32653796388
2016-01-08,95537.95468469239,97445.13251623542,89475.11073828135,109605.8287352295
2016-01-11,94506.01779504395,98392.8296597901,90317.50819921885,110658.82556140138
2016-01-12,94586.37851281739,98319.02900061042,90251.90761328135,110576.8248289795
2016-01-13,95321.868991333,97643.57856115731,89651.50722265635,109826.32434069827
2016-01-14,92950.26779504395,99821.5796597901,91587.50819921885,112246.32556140138
2016-01-15,94496.70468469239,98401.38251623542,90325.11073828135,110668.3287352295
2016-01-19,92462.71420617677,100269.33295568854,91985.51112890635,112743.82922351075
2016-01-20,92511.71420617677,100224.33295568854,91945.51112890635,112693.82922351075
2016-01-21,91433.71420617677,101214.33295568854,92825.51112890635,113793.82922351075
2016-01-22,91907.05588098145,100779.6314176026,92439.10976171885,113310.82751452638
2016-01-25,93764.64755578614,99073.67987951667,90922.70839453135,111415.325805542
2016-01-26,92303.46420617677,100415.58295568854,92115.51112890635,112906.32922351075
2016-01-27,93604.41659875489,99220.83075842292,91053.50917578135,111578.8267821045
2016-01-28,92591.09396691895,100151.4331754151,91880.71132421885,112612.82946765138
2016-01-29,93101.18564172364,99682.98163732917,91464.30995703135,112092.327758667
2016-02-01,95398.30588098145,97573.3814176026,93623.66891210948,109748.32751452638
2016-02-02,95356.16659875489,97612.08075842292,93582.38961523448,109791.3267821045
2016-02-03,93575.01779504395,99247.8296597901,95234.0982031251,111608.82556140138
2016-02-04,94040.51779504395,98820.3296597901,94778.0982031251,111133.82556140138
2016-02-05,94183.59396691895,98688.9331754151,94637.9419531251,110987.82946765138
2016-02-08,92448.9987520752,100281.92878088386,96337.1372656251,112757.82458483888
2016-02-09,91145.10348840333,101479.38361486823,97614.4224218751,114088.32995593263
2016-02-10,91084.83444543458,101534.73273596198,97673.4614843751,114149.82897937013
2016-02-11,91067.68564172364,101550.48163732917,97690.2603125001,114167.327758667
2016-02-12,89951.46420617677,102575.58295568854,98783.7017187501,115306.32922351075
2016-02-16,91700.76779504395,100969.0796597901,97070.0982031251,113521.32556140138
2016-02-17,93209.96420617677,99583.08295568854,95591.7017187501,111981.32922351075
2016-02-18,94740.72372766114,98177.28339514167,97058.92223266613,110419.329711792
2016-02-19,94300.21420617677,98581.83295568854,97412.08074707043,110868.82922351075
2016-02-22,94297.76779504395,98584.0796597901,97414.57708496106,110871.32556140138
2016-02-23,95656.04635949708,97336.68097814948,96028.5785498048,109485.32702624513
2016-02-24,94468.77731652833,98427.03009924323,97240.0775732423,110696.82604968263
2016-02-25,94886.7487520752,98043.17878088386,96813.57610839856,110270.32458483888
2016-02-26,95959.84396691895,97057.6831754151,95718.58099121106,109175.32946765138
2016-02-29,95780.9987520752,97221.92878088386,95901.07610839856,109357.82458483888
2016-03-01,95005.81540246583,97933.83185705573,96692.0795263673,110148.82800280763
2016-03-02,97265.695163208,95858.43207678231,94386.07977050793,107842.82824694827
2016-03-03,97662.59396691895,95493.9331754151,93981.08099121106,107437.82946765138
2016-03-04,98003.14755578614,95181.17987951667,93633.57732910168,107090.325805542
2016-03-07,98326.05588098145,94884.6314176026,93304.07903808606,106760.82751452638
2016-03-08,98412.7868380127,94804.98053869636,93215.57806152356,106672.32653796388
2016-03-09,97310.2868380127,95817.48053869636,94340.57806152356,107797.32653796388
2016-03-10,97800.2868380127,95367.48053869636,93840.57806152356,107297.32653796388
2016-03-11,97815.47372766114,95353.53339514167,93825.08123535168,107281.829711792
2016-03-14,99413.85348840333,93885.63361486823,92194.0814794923,105650.82995593263
2016-03-15,99288.9070772705,94000.38031896981,92321.57781738293,105778.32629382327
2016-03-16,99107.118991333,94167.32856115731,92507.07586425793,105963.82434069827
2016-03-17,99660.3249239502,93659.28229650886,91942.58001464856,105399.32849108888
2016-03-18,100315.45468469239,93057.63251623542,91274.08025878918,104730.8287352295
2016-03-21,100755.97018762208,92653.07746252448,90824.5746435548,104281.32311999513
2016-03-22,100854.95114465333,92562.17658361823,90723.5736669923,104180.32214343263
2016-03-23,100766.7487520752,92643.17878088386,90813.57610839856,104270.32458483888
2016-03-24,100125.33444543458,93232.23273596198,91468.0805029298,104924.82897937013
2016-03-28,100087.60348840333,93266.88361486823,91506.5814794923,104963.32995593263
2016-03-29,100141.9987520752,93216.92878088386,91451.07610839856,104907.82458483888
2016-03-30,101022.0368380127,92408.73053869636,90553.07806152356,104009.82653796388
2016-03-31,101460.09396691895,92006.4331754151,90106.08099121106,103562.82946765138
2016-04-01,101253.80588098145,92195.8814176026,90316.57903808606,103773.32751452638
2016-04-04,101892.76779504395,91609.0796597901,89664.57708496106,103121.32556140138
2016-04-05,101566.91061730958,91908.33625158698,89997.0844091798,103453.83288562013
2016-04-06,100539.87851281739,92851.52900061042,91045.07635253918,104501.8248289795
2016-04-07,101592.88205285645,91884.4849332276,89970.58294433606,103427.33142077638
2016-04-08,100380.13803430177,92998.22944006354,91208.07684082043,104664.82531726075
2016-04-11,100658.945163208,92742.18207678231,90923.57977050793,104380.32824694827
2016-04-12,100384.05588098145,92994.6314176026,91204.07903808606,104660.82751452638
2016-04-13,101350.8249239502,92106.78229650886,90217.58001464856,103674.32849108888
2016-04-14,102365.12253137208,91175.28449377448,89182.5824560548,102639.33093249513
2016-04-15,102382.76779504395,91159.0796597901,89164.57708496106,102621.32556140138
2016-04-18,102282.31540246583,91251.33185705573,89267.0795263673,102723.82800280763
2016-04-19,102949.2106661377,90638.87702307136,88586.57415527356,102043.32263171388
2016-04-20,103265.7487520752,90348.17878088386,88263.57610839856,101720.32458483888
2016-04-21,103344.14157434083,90276.18537268073,88183.5834326173,101640.33190905763
2016-04-22,102809.06540246583,90767.58185705573,88729.5795263673,102186.32800280763
2016-04-25,102813.97018762208,90763.07746252448,88724.5746435548,102181.32311999513
2016-04-26,102628.25827355958,90933.62922033698,88914.0765966798,102370.82507312013
2016-04-27,102819.84396691895,90757.6831754151,88718.58099121106,102175.32946765138
2016-04-28,102988.89157434083,90602.43537268073,88546.0834326173,102002.83190905763
2016-04-29,102041.23923059083,91472.72834143073,89513.0756201173,102969.82409655763
2016-05-02,101526.2487520752,91945.67878088386,90038.57610839856,103495.32458483888
2016-05-03,102316.6130098877,91219.83405432136,89232.08196777356,104198.55372302249
2016-05-04,101431.68210168458,92032.52570471198,90135.0726904298,104997.4729490967
2016-05-05,100831.43210168458,92583.77570471198,90747.5726904298,105609.9729490967
2016-05-06,100807.41061730958,92605.83625158698,90772.0844091798,105634.4846678467
2016-05-09,101126.4010958252,92312.88581213386,90446.58392089856,105308.98417956545
2016-05-10,101202.35348840333,92243.13361486823,90369.0814794923,105231.4817381592
2016-05-11,102461.6510958252,91086.63581213386,89084.08392089856,103946.48417956545
2016-05-12,101485.08444543458,91983.48273596198,90080.5805029298,104942.9807615967
2016-05-13,101467.94162316895,91999.2261441651,90098.07317871106,104960.47343737795
2016-05-16,100610.43564172364,92786.73163732917,90973.07928222668,105835.47954089358
2016-05-17,101592.88205285645,91884.4849332276,89970.58294433606,104832.98320300295
2016-05-18,100639.83444543458,92759.73273596198,90943.0805029298,105805.4807615967
2016-05-19,100660.41659875489,92740.83075842292,90922.07830566418,105784.47856433108
2016-05-20,100288.50827355958,93082.37922033698,91301.5765966798,106163.9768553467
2016-05-23,100890.22970910645,92529.7779019776,90687.57513183606,105549.97539050295
2016-05-24,100680.50827355958,92722.37922033698,90901.5765966798,105763.9768553467
2016-05-25,102053.48923059083,91461.47834143073,89500.5756201173,104362.9758787842
2016-05-26,102763.00827355958,90809.87922033698,88776.5765966798,103638.9768553467
2016-05-27,102741.45114465333,90829.67658361823,88798.5736669923,103660.9739256592
2016-05-31,103180.48923059083,90426.47834143073,88350.5756201173,103212.9758787842
2016-06-01,103077.09396691895,90521.4331754151,88456.08099121106,103318.48124987795
2016-06-02,103193.72018762208,90414.32746252448,88337.0746435548,103199.4749022217
2016-06-03,103484.2868380127,90147.48053869636,88040.57806152356,102902.97832019045
2016-06-06,103183.91061730958,90423.33625158698,88347.0844091798,103209.4846678467
2016-06-07,103687.63205285645,89960.7349332276,87833.08294433606,102695.48320300295
2016-06-08,103820.91061730958,89838.33625158698,87697.0844091798,102559.4846678467
2016-06-09,104163.43210168458,89523.77570471198,87347.5726904298,102209.9729490967
2016-06-10,103985.06540246583,89687.58185705573,87529.5795263673,102391.9797850342
2016-06-13,103033.97970910645,90561.0279019776,88500.07513183606,103362.47539050295
2016-06-14,102200.48923059083,91326.47834143073,89350.5756201173,104212.9758787842
2016-06-15,102017.22970910645,91494.7779019776,89106.17550781264,104399.97539050295
2016-06-16,101830.04635949708,91666.68097814948,89179.4549360353,104105.20596911623
2016-06-17,102148.05588098145,91374.6314176026,88906.87534619155,103677.13145739748
2016-06-20,101816.3249239502,91679.28229650886,89191.21616650405,104015.63243395998
