Date,b&h,without_pca,with_pca,with_pca_and_dwt
2017-02-28,94725.94000000002,143059.21000000107,112797.4615000013,76885.6640000008
2017-03-01,96428.94000000002,140452.71000000107,114713.06350000131,75605.1640000008
2017-03-02,98786.94000000002,136843.71000000107,117521.06350000131,77374.98025000081
2017-03-03,98000.94000000002,138046.71000000107,118342.45375000132,77915.57575000082
2017-03-06,98524.94000000002,138647.1652500011,117716.45375000132,77503.57575000082
2017-03-07,98000.94000000002,139248.5077500011,118342.45375000132,77915.57575000082
2017-03-08,97149.44000000002,137897.22200000111,117194.04200000134,78585.07575000082
2017-03-09,96035.94000000002,136311.97200000111,118424.16050000134,79460.57575000082
2017-03-10,94594.94000000002,138227.23375000112,116529.68475000135,78187.81650000083
2017-03-13,94136.44000000002,137419.19950000112,116980.12575000135,78489.50075000082
2017-03-14,93219.44000000002,136078.69950000112,118114.12575000135,79249.00075000082
2017-03-15,93022.94000000002,135791.44950000112,117747.43175000136,79411.75075000082
2017-03-16,95577.44000000002,139525.69950000112,120984.43175000136,81516.51075000083
2017-03-17,96232.44000000002,140483.19950000112,121814.43175000136,80875.08675000083
2017-03-20,96625.44000000002,141057.69950000112,122312.43175000136,81124.56675000084
2017-03-21,95577.44000000002,139525.69950000112,123522.05425000135,81923.71675000084
2017-03-22,94987.94000000002,140250.11550000112,122636.07775000136,82418.71675000084
2017-03-23,94332.94000000002,141210.11550000112,123361.11400000137,81769.21300000083
2017-03-24,93808.94000000002,141978.11550000112,122552.06275000138,82143.41800000083
2017-03-27,93677.94000000002,142170.11550000112,122601.19750000139,81946.36550000084
2017-03-28,93546.94000000002,142362.11550000112,122307.5037500014,81831.36550000084
2017-03-29,94070.94000000002,141594.11550000112,122993.5037500014,82291.36550000084
2017-03-30,94267.44000000002,141306.11550000112,123250.7537500014,82463.86550000084
2017-03-31,94005.44000000002,140772.22500000114,122907.7537500014,82233.86550000084
2017-04-03,95773.94000000002,143424.97500000114,125223.0037500014,83786.36550000084
2017-04-04,96690.94000000002,144800.47500000114,126423.5037500014,84591.36550000084
2017-04-05,95446.44000000002,142933.72500000114,124794.2537500014,83498.86550000084
2017-04-06,95904.94000000002,143621.47500000114,124067.3817500014,83901.36550000084
2017-04-07,94856.94000000002,142049.47500000114,122587.7315000014,82981.36550000084
2017-04-10,94529.44000000002,142399.83950000114,122163.9815000014,82693.86550000084
2017-04-11,96494.44000000002,145220.33700000116,124706.4815000014,84418.86550000084
2017-04-12,96363.44000000002,145273.00500000117,124536.9815000014,84449.45550000084
2017-04-13,97018.44000000002,144283.00500000117,125384.4815000014,84940.16050000084
2017-04-17,97542.44000000002,143491.00500000117,126062.4815000014,85400.16050000084
2017-04-18,96363.44000000002,145273.00500000117,124536.9815000014,86349.83050000084
2017-04-19,95118.94000000002,147154.00500000117,126027.37150000142,87442.33050000084
2017-04-20,95118.94000000002,147154.00500000117,126027.37150000142,87442.33050000084
2017-04-21,94070.94000000002,148738.00500000117,127387.37150000142,88362.33050000084
2017-04-24,93874.44000000002,148278.2887500012,127642.37150000142,88534.83050000084
2017-04-25,94463.94000000002,149212.0387500012,126877.37150000142,89002.40150000085
2017-04-26,95970.44000000002,146676.7000000012,124922.37150000142,87493.41675000086
2017-04-27,94398.44000000002,144124.3350000012,126962.37150000142,88975.41675000086
2017-04-28,95184.44000000002,145327.3350000012,125942.37150000142,89627.74375000087
2017-05-01,94136.44000000002,146786.1730000012,124428.75750000143,90526.32975000086
2017-05-02,97083.94000000002,151241.0010000012,120400.78150000144,93271.11375000088
2017-05-03,95708.44000000002,153237.2277500012,118574.52525000145,91948.11375000088
2017-05-04,96297.94000000002,154029.34775000124,117722.36125000146,91289.38575000089
2017-05-05,94136.44000000002,157340.52275000126,114956.54500000147,93368.38575000089
2017-05-08,95118.94000000002,155765.52275000126,116160.29500000147,94250.3057500009
2017-05-09,93808.94000000002,153459.97025000126,114555.29500000147,92950.3057500009
2017-05-10,94201.94000000002,154104.97025000126,113959.27825000147,92467.55075000091
2017-05-11,96035.94000000002,157114.97025000126,111712.27825000147,90647.55075000091
2017-05-12,94791.44000000002,159000.41275000127,113237.02825000147,91882.55075000091
2017-05-15,95118.94000000002,158462.91275000127,112835.77825000147,91557.55075000091
2017-05-16,96690.94000000002,160926.8280000013,114589.27400000147,92978.38975000092
2017-05-17,96690.94000000002,160765.7535000013,114589.27400000147,92978.38975000092
2017-05-18,97673.44000000002,162240.41450000132,115755.52400000147,93923.38975000092
2017-05-19,96232.44000000002,164481.5690000013,117350.48750000147,92537.38975000092
2017-05-22,97935.44000000002,167229.6010000013,119313.36750000148,94175.38975000092
2017-05-23,98590.44000000002,165939.8485000013,118394.16750000148,93448.64725000091
2017-05-24,97149.44000000002,168409.3485000013,120154.16750000148,94840.14725000091
2017-05-25,97607.94000000002,167623.5985000013,119594.16750000148,94397.39725000091
2017-05-26,97083.94000000002,168521.5985000013,120234.16750000148,94903.39725000091
2017-05-30,98393.94000000002,170628.58975000132,121739.16125000149,96088.86925000092
2017-05-31,96494.44000000002,173763.93175000133,123973.78000000148,94232.86925000092
2017-06-01,97804.44000000002,171483.93175000133,125535.1010000015,95512.86925000092
2017-06-02,97411.44000000002,170622.81175000136,125915.23700000149,95802.76525000091
2017-06-05,98000.94000000002,171657.81175000136,126552.38750000151,95224.51525000091
2017-06-06,98066.44000000002,171772.81175000136,126341.2752500015,95160.26525000091
2017-06-07,99179.94000000002,169646.23175000137,127651.70125000153,96145.02325000093
2017-06-08,101144.94000000002,166196.23175000137,130186.70125000153,94136.32450000093
2017-06-09,101406.94000000002,165736.23175000137,129718.65575000153,93881.32450000093
