Date,b&h,without_pca,with_pca,with_pca_and_dwt
2016-07-11,126655.1615193634,110867.73553582773,55352.008269144266,130906.23666228108
2016-07-12,125274.08606465149,109659.03951379404,55966.04624827024,129478.75136030964
2016-07-13,131285.84937031555,114920.44240686044,53293.16477854368,135692.5347770577
2016-07-14,125301.1615193634,109682.73553582773,55954.008269144266,129506.73666228108
2016-07-15,128307.04317219544,112313.43698236093,54617.567534280985,132613.62837065512
2016-07-18,128956.96771748352,112882.24096032724,54328.60551340696,133285.39306868368
2016-07-19,127196.76358540345,111341.73734399423,55111.207350565164,131466.03879774862
2016-07-20,126384.36565144348,110630.73915216074,54704.57112580321,130626.34093321614
2016-07-21,127765.4411061554,111839.43517419443,54051.610914823745,132053.8262351876
2016-07-22,125138.68813069153,109540.54132196054,52887.97140444777,129338.80349577717
2016-07-25,123757.6023457794,108331.83625909431,52304.52896060011,127911.30751646808
2016-07-26,121130.84937031555,106032.94240686044,51194.851928129414,125196.28477705769
2016-07-27,121537.04317219544,106388.43698236093,50971.90014742873,125616.1283706551
2016-07-28,117745.84937031555,103070.44240686044,52574.89752673171,121697.53477705769
2016-07-29,115660.68813069153,101245.54132196054,53456.54805087111,119542.30349577717
2016-08-01,115010.76358540345,100676.73734399423,53731.349972715594,118870.53879774861
2016-08-02,114983.68813069153,100653.04132196054,53742.79805087111,118842.55349577717
2016-08-03,113223.48399861145,99112.53770562753,52867.53932119583,117023.19922484212
2016-08-04,116743.8819325714,102193.53589746101,51168.82148804306,120661.89708937457
2016-08-05,119966.40854389954,105013.84168359384,49662.27839722274,123992.71392287068
2016-08-08,119912.24730427552,104966.44059869394,49687.59897675155,123936.73264159016
2016-08-09,122945.20441181946,107620.83806726083,48269.680328985436,127071.60965193562
2016-08-10,121834.92482502747,106649.13842889413,48788.74013580917,125924.02007902913
2016-08-11,119316.48399861145,104445.03770562753,47732.83646579956,123320.94922484212
2016-08-12,124705.40854389954,109161.34168359384,45527.92444716858,128890.96392287068
2016-08-15,127223.84937031555,111365.44240686044,46400.39326747345,131494.0347770577
2016-08-16,130960.8819325714,107979.2491116029,44990.54961989046,135356.64708937457
2016-08-17,133343.92482502747,109834.66264797225,45763.15346358706,132755.40740079118
2016-08-18,135022.8819325714,108340.27444409578,45140.77055735996,131018.17039365009
2016-08-19,137839.20441181946,106017.9523997232,44173.56970591952,128104.08782834244
2016-08-22,137812.12895710755,106040.27865170685,44182.8681449454,127951.01458954239
2016-08-23,133154.36565144348,102353.30394797913,45782.46928019931,123626.93152069474
2016-08-24,135320.76358540345,104018.90235953919,46480.74977080753,121489.59772139741
2016-08-25,132856.48399861145,102124.28267722718,45634.44991271427,123780.06733733369
2016-08-26,134535.4411061554,103415.12045341126,45011.56535783985,125219.42959653857
2016-08-29,135212.4411061554,103935.62045341126,45192.86400949696,124463.36219115832
2016-08-30,133425.1615193634,105207.02685923401,44595.564147589,122695.6617756615
2016-08-31,131015.04317219544,103203.58658469409,45357.27403613118,120479.56329543689
2016-09-01,127413.40854389954,100366.7008158037,46562.252238951005,117167.86823470691
2016-09-02,127440.48399861145,100388.02723563403,46553.19375964192,117192.76405532459
2016-09-06,126844.73102314759,99918.77276862353,46752.51140948323,116644.97051437
2016-09-07,128009.1615193634,100835.9552828142,46362.9345891097,117715.6617756615
2016-09-08,129958.92482502747,102371.71788657397,45710.613483152665,119508.46481521228
2016-09-09,135402.01060993958,106659.05244315356,43889.55154772786,124513.37013442615
2016-09-12,130040.1615193634,102435.7052828142,42109.24737222509,119583.1617756615
2016-09-13,130879.64523823548,103096.93821204394,41795.27139932088,120355.06519515613
2016-09-14,127575.8819325714,100494.67560828416,42865.21246987753,117317.26215560533
2016-09-15,124190.8819325714,97828.42560828416,41686.14857126456,114204.76215560533
2016-09-16,126194.8064778595,96150.6322780153,40971.02354524832,116047.36633498769
2016-09-19,123974.24730427552,94364.59091666811,41717.22326753836,114005.56709487538
2016-09-20,124461.68813069153,94735.5715456354,41553.422989828396,114453.76785476308
2016-09-21,124272.12895710755,94591.30217460268,41617.122712118435,114279.46861465077
2016-09-22,126844.73102314759,96549.25374702089,40752.62201784353,116644.97051437
2016-09-23,129065.29019673157,98239.2731180536,40006.42229555349,118686.7697544823
2016-09-26,124299.20441181946,94611.90871528261,38491.60980411368,114304.36443526845
2016-09-27,128252.8819325714,97620.96682838074,39715.08903690176,117939.76215560533
2016-09-28,124515.84937031555,94776.79248908632,38558.65133853751,114503.56899459462
2016-09-29,131881.60234577942,89070.60172797793,36238.00468387443,121276.36253554918
2016-09-30,133371.01060993958,87935.94543220155,35776.55212344962,122645.87013442615
2016-10-03,132883.56978352356,88307.28606177919,35927.5723794921,122197.66937453845
2016-10-04,132991.8819325714,88224.77204276675,35920.94739919501,122297.26215560533
2016-10-05,137785.04317219544,91313.78836719152,37214.81773382026,126704.56329543689
2016-10-06,140465.96771748352,93090.84138003942,37938.50896077949,129169.66747481922
2016-10-07,142226.1615193634,94257.58727161046,38413.65728765327,130788.1617756615
2016-10-11,140655.5268910675,93216.49083224889,37989.67873769599,129343.96671493152
2016-10-12,141955.36565144348,94078.0900105631,37600.30631255561,130539.16557509998
2016-10-13,140330.56978352356,93001.09274951574,37133.181845194165,131904.30364146427
2016-10-14,140926.32275898746,92512.92664586277,36938.29593410331,131355.85010829163
2016-10-17,140709.68813069153,92656.60308324071,36995.654511831584,131022.87545411683
2016-10-18,139545.24730427552,93428.88363133642,37303.96473064262,129938.41468446351
2016-10-19,139978.5268910675,93625.34063417075,37189.24484004814,130341.93429963685
2016-10-20,142659.4411061554,95418.22676545737,36479.41637172538,132838.7089120636
2016-10-21,139166.12895710755,97661.500802582,37404.34429302055,129585.33622377015
2016-10-24,140249.32275898746,98323.17721637749,37117.54593410331,130594.13045137026
2016-10-25,139382.76358540345,97715.8177956011,37346.98571529228,129787.09122102357
2016-10-26,137568.40854389954,96444.1612709429,37827.37440242607,128097.35583894349
2016-10-27,135374.92482502747,94906.77866443656,38408.145387075725,126054.53237550355
2016-10-28,136701.84937031555,95836.80185016654,38056.81418361503,127290.31660859681
2016-10-31,134643.76358540345,94394.3177956011,38601.73571529228,125373.59122102357
